Title_German,Title_English,Sentence,FS_Valenz,FS_Arousal
Sneewittchen,Little Snow-White,"Als sie das hörte, lief ihr alles Blut zum Herzen, so erschrak sie, denn sie sah wohl dass Sneewittchen wieder lebendig geworden war.",-1.5,4.5
Sneewittchen,Little Snow-White,"„Nun aber,“ sprach sie, „will ich etwas aussinnen, das dich zu Grunde richten soll,“ und mit Hexenkünsten, die sie verstand, machte sie einen giftigen Kamm.",-2.0,3.5
Sneewittchen,Little Snow-White,Dann verkleidete sie sich und nahm die Gestalt eines andern alten Weibes an.,-1.0,2.0
Sneewittchen,Little Snow-White,"So ging sie hin über die sieben Berge zu den sieben Zwergen, klopfte an die Türe, und rief „gute Ware feil! feil!“",0.0,3.5
Sneewittchen,Little Snow-White,"Sneewittchen schaute heraus und sprach „geht nur weiter, ich darf niemand hereinlassen.“",0.5,2.5
Sneewittchen,Little Snow-White,"„Das Ansehen wird dir doch erlaubt sein“ sprach die Alte, zog den giftigen Kamm heraus und hielt ihn in die Höhe.",-2.0,3.0
Sneewittchen,Little Snow-White,"Da gefiel er dem Kinde so gut, dass es sich betören ließ und die Türe öffnete.",1.5,3.5
Sneewittchen,Little Snow-White,"Als sie des Kaufs einig waren, sprach die Alte „nun will ich dich einmal ordentlich kämmen.“",-1.5,2.5
Sneewittchen,Little Snow-White,"Das arme Sneewittchen dachte an nichts, und ließ die Alte gewähren, aber kaum hatte sie den Kamm in die Haare gesteckt, als das Gift darin wirkte, und das Mädchen ohne Besinnung niederfiel.",-2.0,4.5
Sneewittchen,Little Snow-White,"„Du Ausbund von Schönheit,“ sprach das boshafte Weib, „jetzt ists um dich geschehen,“ und ging fort.",-2.0,3.5
Sneewittchen,Little Snow-White,"Zum Glück aber war es bald Abend, wo die sieben Zwerglein nach Haus kamen.",1.0,2.0
Sneewittchen,Little Snow-White,"Als sie Sneewittchen wie tot auf der Erde liegen sahen, hatten sie gleich die Stiefmutter in Verdacht, suchten nach, und fanden den giftigen Kamm, und kaum hatten sie ihn herausgezogen, so kam Sneewittchen wieder zu sich, und erzählte was vorgegangen war.",-1.0,3.0
Sneewittchen,Little Snow-White,Da warnten sie es noch einmal auf seiner Hut zu sein und niemand die Türe zu öffnen.,-1.5,2.5
Sneewittchen,Little Snow-White,"Die Königin stellte sich daheim vor den Spiegel und sprach  „Spieglein, Spieglein an der Wand, wer ist die schönste im ganzen Land?“",2.0,3.0
Sneewittchen,Little Snow-White,"Da antwortete er, wie vorher,  „Frau Königin, ihr seid die schönste hier, aber Sneewittchen über den Bergen bei den sieben Zwergen ist doch noch tausendmal schöner als ihr.“",2.0,3.5
Sneewittchen,Little Snow-White,"Als sie den Spiegel so reden hörte, zitterte und bebte sie vor Zorn.",-2.0,4.0
Sneewittchen,Little Snow-White,"„Sneewittchen soll sterben,“ rief sie, „und wenn es mein eignes Leben kostet.“",-3.0,4.0
Sneewittchen,Little Snow-White,"Darauf ging sie in eine ganz verborgene einsame Kammer, wo niemand hinkam, und machte da einen giftigen giftigen Apfel.",-3.0,4.5
Sneewittchen,Little Snow-White,"Äußerlich sah er schön aus, weiss mit roten Backen, dass jeder, der ihn erblickte, Lust danach bekam, aber wer ein Stückchen davon aß, der musste sterben.",-2.0,3.5
Sneewittchen,Little Snow-White,"Als der Apfel fertig war, färbte sie sich das Gesicht, und verkleidete sich in eine Bauersfrau, und so ging sie über die sieben Berge zu den sieben Zwergen.",1.0,3.0
Sneewittchen,Little Snow-White,"Sie klopfte an, Sneewittchen streckte den Kopf zum Fenster heraus, und sprach „ich darf keinen Menschen einlassen, die sieben Zwerge haben mirs verboten.“",0.0,2.0
Sneewittchen,Little Snow-White,"„Mir auch recht,“ antwortete die Bäurin, „meine Äpfel will ich schon los werden.",0.0,1.0
Sneewittchen,Little Snow-White,"Da, einen will ich dir schenken.“",1.0,2.0
Sneewittchen,Little Snow-White,"„Nein,“ sprach Sneewittchen, „ich darf nichts annehmen.“",-0.5,2.0
Sneewittchen,Little Snow-White,"„Fürchtest du dich vor Gift?“ sprach die Alte, „siehst du, da schneide ich den Apfel in zwei Teile; den roten Backen iss du, den weißen will ich essen.“",-2.5,3.5
Sneewittchen,Little Snow-White,"Der Apfel war aber so künstlich gemacht, dass der rote Backen allein vergiftet war.",-2.5,3.5
Sneewittchen,Little Snow-White,"Sneewittchen lusterte den schönen Apfel an, und als es sah, dass die Bäurin davon aß, so konnte es nicht länger widerstehen, streckte die Hand hinaus und nahm die giftige Hälfte.",-2.0,4.5
Sneewittchen,Little Snow-White,"Kaum aber hatte es einen Bissen davon im Mund, so fiel es tot zur Erde nieder.",-3.0,4.5
Sneewittchen,Little Snow-White,"Da betrachtete es die Königin mit grausigen Blicken und lachte überlaut, und sprach „weiss wie Schnee, rot wie Blut, schwarz wie Ebenholz!",-0.5,3.5
Sneewittchen,Little Snow-White,diesmal können dich die Zwerge nicht wieder erwecken.“,-2.0,3.0
Sneewittchen,Little Snow-White,"Und als sie daheim den Spiegel befragte,  „Spieglein, Spieglein an der Wand, wer ist die schönste im ganzen Land?“ so antwortete er endlich  „Frau Königin, ihr seid die schönste im Land.“",2.5,2.0
Sneewittchen,Little Snow-White,"Da hatte ihr neidisches Herz Ruhe, so gut ein neidisches Herz Ruhe haben kann.",-1.5,2.5
Sneewittchen,Little Snow-White,"Die Zwerglein, wie sie Abends nach Haus kamen, fanden Sneewittchen auf der Erde liegen, und es ging kein Atem mehr aus seinem Mund, und es war tot.",-3.0,4.5
Sneewittchen,Little Snow-White,"Sie hoben es auf, suchten ob sie was giftiges fänden, schnürten es auf, kämmten ihm die Haare, wuschen es mit Wasser und Wein, aber es half alles nichts; das liebe Kind war tot und blieb tot.",-3.0,2.5
Sneewittchen,Little Snow-White,"Sie legten es auf eine Bahre und setzten sich alle siebene daran und beweinten es, und weinten drei Tage lang.",-2.0,3.0
Sneewittchen,Little Snow-White,"Da wollten sie es begraben, aber es sah noch so frisch aus wie ein lebender Mensch, und hatte noch seine schönen roten Backen.",1.0,2.5
Sneewittchen,Little Snow-White,"Sie sprachen „das können wir nicht in die schwarze Erde versenken,“ und ließen einen durchsichtigen Sarg von Glas machen, dass man es von allen Seiten sehen konnte, legten es hinein, und schrieben mit goldenen Buchstaben seinen Namen darauf, und dass es eine Königstochter wäre.",1.0,2.0
Sneewittchen,Little Snow-White,"Dann setzten sie den Sarg hinaus auf den Berg, und einer von ihnen blieb immer dabei, und bewachte ihn.",0.0,1.0
Sneewittchen,Little Snow-White,"Und die Tiere kamen auch und beweinten Sneewittchen, erst eine Eule, dann ein Rabe, zuletzt ein Täubchen.",-1.5,2.5
Sneewittchen,Little Snow-White,"Nun lag Sneewittchen lange lange Zeit in dem Sarg und verweste nicht, sondern sah aus als wenn es schliefe, denn es war noch so weiss als Schnee, so rot als Blut, und so schwarzhaarig wie Ebenholz.",2.0,1.0
Sneewittchen,Little Snow-White,"Es geschah aber, dass ein Königssohn in den Wald geriet und zu dem Zwergenhaus kam, da zu übernachten.",0.0,1.5
Sneewittchen,Little Snow-White,"Er sah auf dem Berg den Sarg, und das schöne Sneewittchen darin, und las was mit goldenen Buchstaben darauf geschrieben war.",1.5,2.5
Sneewittchen,Little Snow-White,"Da sprach er zu den Zwergen „lasst mir den Sarg, ich will euch geben, was ihr dafür haben wollt.“",0.0,3.0
Sneewittchen,Little Snow-White,Aber die Zwerge antworteten „wir geben ihn nicht um alles Gold in der Welt.“,-2.5,2.5
Sneewittchen,Little Snow-White,"Da sprach er „so schenkt mir ihn, denn ich kann nicht leben ohne Sneewittchen zu sehen, ich will es ehren und hochachten wie mein Liebstes.“",2.0,3.0
Sneewittchen,Little Snow-White,"Wie er so sprach, empfanden die guten Zwerglein Mitleiden mit ihm und gaben ihm den Sarg.",2.0,2.0
Sneewittchen,Little Snow-White,Der Königssohn ließ ihn nun von seinen Dienern auf den Schultern forttragen.,0.0,2.0
Sneewittchen,Little Snow-White,"Da geschah es, dass sie über einen Strauch stolperten, und von dem Schüttern fuhr der giftige Apfelgrütz, den Sneewittchen abgebissen hatte, aus dem Hals.",-2.0,4.5
Sneewittchen,Little Snow-White,"Und nicht lange so öffnete es die Augen, hob den Deckel vom Sarg in die Höhe, und richtete sich auf, und war wieder lebendig.",3.0,4.0
Sneewittchen,Little Snow-White,"„Ach Gott, wo bin ich?“ rief es.",-2.5,2.5
Sneewittchen,Little Snow-White,"Der Königssohn sagte voll Freude „du bist bei mir,“ und erzählte was sich zugetragen hatte und sprach „ich habe dich lieber als alles auf der Welt; komm mit mir in meines Vaters Schloss, du sollst meine Gemahlin werden.“",3.0,4.0
Sneewittchen,Little Snow-White,"Da war ihm Sneewittchen gut und ging mit ihm, und ihre Hochzeit ward mit großer Pracht und Herrlichkeit angeordnet.",2.0,4.0
Sneewittchen,Little Snow-White,Zu dem Fest wurde aber auch Sneewittchens gottlose Stiefmutter eingeladen.,-2.0,2.0
Sneewittchen,Little Snow-White,"Wie sie sich nun mit schönen Kleidern angetan hatte, trat sie vor den Spiegel und sprach  „Spieglein, Spieglein an der Wand, wer ist die schönste im ganzen Land?“",2.0,2.0
Sneewittchen,Little Snow-White,"Der Spiegel antwortete  „Frau Königin, ihr seid die schönste hier, aber die junge Königin ist tausendmal schöner als ihr.“",-3.0,3.0
Sneewittchen,Little Snow-White,"Da stieß das böse Weib einen Fluch aus, und ward ihr so angst, so angst, dass sie sich nicht zu lassen wusste.",-2.0,4.5
Sneewittchen,Little Snow-White,"Sie wollte zuerst gar nicht auf die Hochzeit kommen: doch ließ es ihr keine Ruhe, sie musste fort und die junge Königin sehen.",0.5,3.0
Sneewittchen,Little Snow-White,"Und wie sie hineintrat, erkannte sie Sneewittchen, und vor Angst und Schrecken stand sie da und konnte sich nicht regen.",-2.0,4.0
Sneewittchen,Little Snow-White,Aber es waren schon eiserne Pantoffeln über Kohlenfeuer gestellt und wurden mit Zangen herein getragen und vor sie hingestellt.,-2.0,3.5
Sneewittchen,Little Snow-White,"Da musste sie in die rothglühenden Schuhe treten und so lange tanzen, bis sie tot zur Erde fiel.",-2.0,4.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Es war einmal ein Mädchen, dem starb Vater und Mutter, als es noch ein kleines Kind war.",-2.0,1.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Am Ende des Dorfes wohnte in einem Häuschen ganz allein seine Pate, die sich von Spinnen Weben und Nähen ernährte.",-0.5,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Die Alte nahm das verlassene Kind zu sich, hielt es zur Arbeit an und erzog es in aller Frömmigkeit.",2.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Als das Mädchen fünfzehn Jahr alt war, erkrankte sie, rief das Kind an ihr Bett und sagte „liebe Tochter, ich fühle dass mein Ende herannaht, ich hinterlasse dir das Häuschen, darin bist du vor Wind und Wetter geschützt, dazu Spindel, Weberschiffchen und Nadel, damit kannst du dir dein Brot verdienen.“",1.0,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Sie legte noch die Hände auf seinen Kopf, segnete es und sprach „behalt nur Gott in dem Herzen, so wird dirs wohl gehen.“",2.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Darauf schloss sie die Augen, und als sie zur Erde bestattet wurde, ging das Mädchen bitterlich weinend hinter dem Sarg und erwies ihr die letzte Ehre.",-2.0,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Das Mädchen lebte nun in dem kleinen Haus ganz allein, war fleißig, spann, webte und nähte, und auf allem, was es tat, ruhte der Segen der guten Alten.",2.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Es war als ob sich der Flachs in der Kammer von selbst mehrte, und wenn sie ein Stück Tuch oder einen Teppich gewebt, oder ein Hemd genäht hatte, so fand sich gleich ein Käufer, der es reichlich bezahlte, so dass sie keine Not empfand und andern noch etwas mitteilen konnte.",1.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle",Um diese Zeit zog der Sohn des Königs im Land umher und wollte sich eine Braut suchen.,0.0,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle",Eine arme sollte er nicht wählen und eine reiche wollte er nicht.,-1.5,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Da sprach er „die soll meine Frau werden, die zugleich die ärmste und die reichste ist.“",2.0,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Als er in das Dorf kam, wo das Mädchen lebte, fragte er, wie er überall tat, wer in dem Ort die reichste und ärmste wäre.",0.0,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Sie nannten ihm die reichste zuerst: die ärmste, sagten sie, wäre das Mädchen, das in dem kleinen Haus ganz am Ende wohnte.",-0.5,1.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Die Reiche saß vor der Haustür in vollem Putz, und als der Königssohn sich näherte, stand sie auf, ging ihm entgegen und neigte sich vor ihm.",1.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Er sah sie an, sprach kein Wort und ritt weiter.",0.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Als er zu dem Haus der Armen kam, stand das Mädchen nicht an der Türe, sondern saß in seinem Stübchen.",0.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Er hielt das Pferd an und sah durch das Fenster, durch das die helle Sonne schien, das Mädchen an dem Spinnrad sitzen und emsig spinnen.",1.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Es blickte auf, und als es bemerkte dass der Königssohn hereinschaute, ward es über und über rot, schlug die Augen nieder und spann weiter; ob der Faden diesmal ganz gleich ward, weiss ich nicht, aber es spann so lange bis der Königssohn wieder weggeritten war.",1.5,3.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Dann trat es ans Fenster, öffnete es und sagte „es ist so heiss in der Stube,“ aber es blickte ihm nach so lange es noch die weißen Federn an seinem Hut erkennen konnte.",0.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle",Das Mädchen setzte sich wieder in seine Stube zur Arbeit und spann weiter.,0.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Da kam ihm ein Spruch in den Sinn, den die Alte manchmal gesagt hatte, wenn es bei der Arbeit saß, und es sang so vor sich hin  „Spindel, Spindel, geh du aus, bring den Freier in mein Haus.“",1.0,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle",Was geschah?,0.0,1.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Die Spindel sprang ihm augenblicklich aus der Hand und zur Türe hinaus; und als es vor Verwunderung aufstand und ihr nachblickte, so sah es dass sie lustig in das Feld hinein tanzte und einen glänzenden goldenen Faden hinter sich herzog.",2.0,4.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Nicht lange, so war sie ihm aus den Augen entschwunden.",-1.5,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Das Mädchen, da es keine Spindel mehr hatte, nahm das Weberschiffchen in die Hand, setzte sich an den Webstuhl und fing an zu weben.",0.0,1.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Die Spindel aber tanzte immer weiter, und eben als der Faden zu Ende war, hatte sie den Königssohn erreicht.",1.0,3.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","„Was sehe ich?“ rief er, „die Spindel will mir wohl den Weg zeigen?“ drehte sein Pferd um und ritt an dem goldenen Faden zurück.",1.5,3.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Das Mädchen aber saß an seiner Arbeit und sang  „Schiffchen, Schiffchen, webe fein, führ den Freier mir herein.“",1.5,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle",Alsbald sprang ihr das Schiffchen aus der Hand und sprang zur Türe hinaus.,0.0,4.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Vor der Türschwelle aber fing es an einen Teppich zu weben, schöner als man je einen gesehen hat.",2.5,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Auf beiden Seiten blühten Rosen und Lilien und in der Mitte auf goldenem Grund stiegen grüne Ranken herauf, darin sprangen Hasen und Kaninchen: Hirsche und Rehe streckten die Köpfe dazwischen: oben in den Zweigen saßen bunte Vögel; es fehlte nichts als dass sie gesungen hätten.",2.0,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Das Schiffchen sprang hin und her, und es war als wüchse alles von selber.",1.0,4.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Weil das Schiffchen fortgelaufen war, hatte sich das Mädchen zum Nähen hingesetzt: es hielt die Nadel in der Hand und sang  „Nadel, Nadel, spitz und fein, Mach das Haus dem Freier rein.“",0.5,2.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Da sprang ihr die Nadel aus den Fingern und flog in der Stube hin und her, so schnell wie der Blitz.",-2.0,4.5
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Es war nicht anders als wenn unsichtbare Geister arbeiteten, alsbald überzogen sich Tisch und Bänke mit grünem Tuch, die Stühle mit Sammet, und an den Fenstern hingen seidene Vorhänge herab.",2.0,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Kaum hatte die Nadel den letzten Stich getan, so sah das Mädchen schon durch das Fenster die weißen Federn von dem Hut des Königssohns, den die Spindel an dem goldenen Faden herbei geholt hatte.",3.0,4.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Er stieg ab, schritt über den Teppich in das Haus herein, und als er in die Stube trat, stand das Mädchen da in seinem ärmlichen Kleid, aber es glühte darin wie eine Rose im Busch.",2.5,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","„Du bist die Ärmste und auch die Reichste,“ sprach er zu ihr, „komm mit mir, du sollst meine Braut sein.“",2.5,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Sie schwieg, aber sie reichte ihm die Hand.",1.0,2.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Da gab er ihr einen Kuss, führte sie hinaus, hob sie auf sein Pferd und brachte sie in das königliche Schloss, wo die Hochzeit mit großer Freude gefeiert ward.",3.0,3.0
"Spindel, Weberschiffchen und Nadel","Spindle, Shuttle, and Needle","Spindel, Weberschiffchen und Nadel wurden in der Schatzkammer verwahrt und in großen Ehren gehalten.",1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Vor Zeiten war ein Schneider, der drei Söhne hatte und nur eine einzige Ziege.",-0.5,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Aber die Ziege, weil sie alle zusammen mit ihrer Milch ernährte, musste ihr gutes Futter haben und täglich hinaus auf die Weide geführt werden.",1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Die Söhne taten das auch nach der Reihe.,0.0,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Einmal brachte sie der älteste auf den Kirchhof, wo die schönsten Kräuter standen, ließ sie da fressen und herumspringen.",1.5,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Abends, als es Zeit war heim zu gehen, fragte er „Ziege, bist du satt?“",0.5,1.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Ziege antwortete  „ich bin so satt, ich mag kein Blatt: meh! meh!“",-0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„So komm nach Haus“ sprach der Junge, fasste sie am Strickchen, führte sie in den Stall und band sie fest.",-1.5,3.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Nun,“ sagte der alte Schneider, „hat die Ziege ihr gehöriges Futter?“",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„O,“ antwortete der Sohn, „die ist so satt, sie mag kein Blatt.“",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Vater aber wollte sich selbst überzeugen, ging hinab in den Stall, streichelte das liebe Tier und fragte „Ziege, bist du auch satt?“",1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Ziege antwortete  „wovon sollt ich satt sein? ich sprang nur über Gräbelein, und fand kein einzig Blättelein: meh! meh!“",-0.5,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Was muss ich hören!“ rief der Schneider, lief hinauf und sprach zu dem Jungen „ei, du Lügner, sagst die Ziege wäre satt, und hast sie hungern lassen?“ und in seinem Zorne nahm er die Elle von der Wand und jagte ihn mit Schlägen hinaus.",-2.0,4.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Am andern Tag war die Reihe am zweiten Sohn, der suchte an der Gartenhecke einen Platz aus, wo lauter gute Kräuter standen, und die Ziege fraß sie rein ab.",-0.5,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Abends, als er heim wollte, fragte er „Ziege, bist du satt?“",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Ziege antwortete  „ich bin so satt, ich mag kein Blatt: meh! meh!“",-0.5,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„So komm nach Haus,“ sprach der Junge, zog sie heim und band sie im Stalle fest.",-1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Nun,“ sagte der alte Schneider, „hat die Ziege ihr gehöriges Futter?“",1.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„O,“ antwortete der Sohn, „die ist so satt, sie mag kein Blatt.“",0.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Schneider wollte sich darauf nicht verlassen, ging hinab in den Stall und fragte „Ziege, bist du auch satt?“",0.0,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Ziege antwortete  „wovon sollt ich satt sein? ich sprang nur über Gräbelein, und fand kein einzig Blättelein: meh! meh!“",-0.5,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Der gottlose Bösewicht!“ schrie der Schneider, „so ein frommes Tier hungern zu lassen!“ lief hinauf, und schlug mit der Elle den Jungen zur Haustüre hinaus.",-2.0,4.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Reihe kam jetzt an den dritten Sohn, der wollte seine Sache gut machen, suchte Buschwerk mit dem schönsten Laube aus, und ließ die Ziege daran fressen.",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Abends, als er heim wollte, fragte er „Ziege, bist du auch satt?“",0.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Die Ziege antwortete  „ich bin so satt, ich mag kein Blatt: meh! meh!“",0.5,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„So komm nach Haus,“ sagte der Junge, führte sie in den Stall und band sie fest.",-1.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Nun,“ sagte der alte Schneider, „hat die Ziege ihr gehöriges Futter?“",0.5,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„O,“ antwortete der Sohn, „die ist so satt, sie mag kein Blatt.“",-0.5,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Der Schneider traute nicht, ging hinab und fragte „Ziege, bist du auch satt?“",0.0,2.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Das boshafte Tier antwortete  „wovon sollt ich satt sein? ich sprang nur über Gräbelein, und fand kein einzig Blättlein: meh! meh!“",-1.5,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„O die Lügenbrut!“ rief der Schneider, „einer so gottlos und pflichtvergessen wie der andere! ihr sollt mich nicht länger zum Narren haben!“ und vor Zorn ganz außer sich sprang er hinauf und gerbte dem armen Jungen mit der Elle den Rücken so gewaltig, dass er zum Haus hinaus sprang.",-2.5,4.5
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Der alte Schneider war nun mit seiner Ziege allein.,0.5,1.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Am andern Morgen ging er hinab in den Stall, liebkoste die Ziege und sprach „komm, mein liebes Tierlein, ich will dich selbst zur Weide führen.“",2.0,2.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack",Er nahm sie am Strick und brachte sie zu grünen Hecken und unter Schafrippe und was sonst die Ziegen gerne fressen.,-1.5,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","„Da kannst du dich einmal nach Herzenslust sättigen“ sprach er zu ihr, und ließ sie weiden bis zum Abend.",1.0,3.0
"Tischchen deck dich, Goldesel, und Knueppel aus dem Sack","Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Da fragte er „Ziege, bist du satt?“",0.0,1.0
